,agent_gender,agent_nationality,agent_year_of_birth,discrete_visit_planningarea,footfall,datetime
1669,F,MMR,1993,AM,40,2018-02-21 01:00:00
1670,F,MMR,1999,AM,40,2018-02-21 01:00:00
1671,F,MMR,2000,AM,40,2018-02-21 01:00:00
1672,F,MYS,1943,AM,40,2018-02-21 01:00:00
1673,F,MYS,1954,AM,40,2018-02-21 01:00:00
1674,F,MYS,1955,AM,40,2018-02-21 01:00:00
1675,F,MYS,1962,AM,40,2018-02-21 01:00:00
1676,F,MYS,1963,AM,40,2018-02-21 01:00:00
1677,F,MYS,1964,AM,40,2018-02-21 01:00:00
1678,F,MYS,1965,AM,40,2018-02-21 01:00:00
1679,F,MYS,1966,AM,40,2018-02-21 01:00:00
1680,F,MYS,1967,AM,40,2018-02-21 01:00:00
1681,F,MYS,1968,AM,40,2018-02-21 01:00:00
1682,F,MYS,1969,AM,40,2018-02-21 01:00:00
1683,F,MYS,1970,AM,40,2018-02-21 01:00:00
1684,F,MYS,1971,AM,40,2018-02-21 01:00:00
1685,F,MYS,1972,AM,40,2018-02-21 01:00:00
1686,F,MYS,1973,AM,40,2018-02-21 01:00:00
1687,F,MYS,1974,AM,40,2018-02-21 01:00:00
1688,F,MYS,1975,AM,40,2018-02-21 01:00:00
1689,F,MYS,1976,AM,40,2018-02-21 01:00:00
1690,F,MYS,1977,AM,40,2018-02-21 01:00:00
1691,F,MYS,1978,AM,40,2018-02-21 01:00:00
1692,F,MYS,1979,AM,40,2018-02-21 01:00:00
1693,F,MYS,1980,AM,40,2018-02-21 01:00:00
1694,F,MYS,1981,AM,40,2018-02-21 01:00:00
1695,F,MYS,1982,AM,40,2018-02-21 01:00:00
1696,F,MYS,1983,AM,40,2018-02-21 01:00:00
1697,F,MYS,1984,AM,40,2018-02-21 01:00:00
1698,F,MYS,1985,AM,40,2018-02-21 01:00:00
1699,F,MYS,1986,AM,40,2018-02-21 01:00:00
1700,F,MYS,1987,AM,40,2018-02-21 01:00:00
1701,F,MYS,1988,AM,40,2018-02-21 01:00:00
1702,F,MYS,1989,AM,40,2018-02-21 01:00:00
1703,F,MYS,1990,AM,40,2018-02-21 01:00:00
1704,F,MYS,1991,AM,40,2018-02-21 01:00:00
1705,F,MYS,1992,AM,40,2018-02-21 01:00:00
1706,F,MYS,1993,AM,40,2018-02-21 01:00:00
1707,F,MYS,1994,AM,40,2018-02-21 01:00:00
1708,F,MYS,1995,AM,40,2018-02-21 01:00:00
1709,F,MYS,1996,AM,40,2018-02-21 01:00:00
1710,F,MYS,1997,AM,40,2018-02-21 01:00:00
1711,F,MYS,1998,AM,40,2018-02-21 01:00:00
1712,F,MYS,2002,AM,40,2018-02-21 01:00:00
1713,F,MYS,2003,AM,40,2018-02-21 01:00:00
1714,F,NA,1939,AM,40,2018-02-21 01:00:00
1715,F,NA,1944,AM,40,2018-02-21 01:00:00
1716,F,NA,1947,AM,40,2018-02-21 01:00:00
1717,F,NA,1948,AM,40,2018-02-21 01:00:00
1718,F,NA,1950,AM,40,2018-02-21 01:00:00
1719,F,NA,1951,AM,40,2018-02-21 01:00:00
1720,F,NA,1952,AM,40,2018-02-21 01:00:00
1721,F,NA,1953,AM,40,2018-02-21 01:00:00
1722,F,NA,1955,AM,40,2018-02-21 01:00:00
1723,F,NA,1956,AM,40,2018-02-21 01:00:00
1724,F,NA,1957,AM,40,2018-02-21 01:00:00
1725,F,NA,1958,AM,40,2018-02-21 01:00:00
1726,F,NA,1959,AM,40,2018-02-21 01:00:00
1727,F,NA,1960,AM,40,2018-02-21 01:00:00
1728,F,NA,1961,AM,40,2018-02-21 01:00:00
1729,F,NA,1962,AM,40,2018-02-21 01:00:00
1730,F,NA,1963,AM,40,2018-02-21 01:00:00
1731,F,NA,1964,AM,40,2018-02-21 01:00:00
1732,F,NA,1966,AM,40,2018-02-21 01:00:00
1733,F,NA,1967,AM,40,2018-02-21 01:00:00
1734,F,NA,1968,AM,40,2018-02-21 01:00:00
1735,F,NA,1969,AM,40,2018-02-21 01:00:00
1736,F,NA,1970,AM,40,2018-02-21 01:00:00
1737,F,NA,1971,AM,40,2018-02-21 01:00:00
1738,F,NA,1972,AM,40,2018-02-21 01:00:00
1739,F,NA,1973,AM,40,2018-02-21 01:00:00
1740,F,NA,1974,AM,40,2018-02-21 01:00:00
1741,F,NA,1975,AM,40,2018-02-21 01:00:00
1742,F,NA,1976,AM,40,2018-02-21 01:00:00
1743,F,NA,1977,AM,40,2018-02-21 01:00:00
1744,F,NA,1978,AM,40,2018-02-21 01:00:00
1745,F,NA,1979,AM,40,2018-02-21 01:00:00
1746,F,NA,1980,AM,40,2018-02-21 01:00:00
1747,F,NA,1981,AM,40,2018-02-21 01:00:00
1748,F,NA,1982,AM,40,2018-02-21 01:00:00
1749,F,NA,1983,AM,40,2018-02-21 01:00:00
1750,F,NA,1984,AM,40,2018-02-21 01:00:00
1751,F,NA,1985,AM,40,2018-02-21 01:00:00
1752,F,NA,1986,AM,40,2018-02-21 01:00:00
1753,F,NA,1987,AM,40,2018-02-21 01:00:00
1754,F,NA,1988,AM,46,2018-02-21 01:00:00
1755,F,NA,1989,AM,40,2018-02-21 01:00:00
1756,F,NA,1990,AM,40,2018-02-21 01:00:00
1757,F,NA,1991,AM,40,2018-02-21 01:00:00
1758,F,NA,1992,AM,40,2018-02-21 01:00:00
1759,F,NA,1993,AM,40,2018-02-21 01:00:00
1760,F,NA,1994,AM,40,2018-02-21 01:00:00
1761,F,NA,1995,AM,40,2018-02-21 01:00:00
1762,F,NA,1996,AM,40,2018-02-21 01:00:00
1763,F,NA,1997,AM,40,2018-02-21 01:00:00
1764,F,NA,2001,AM,40,2018-02-21 01:00:00
1765,F,NA,2002,AM,40,2018-02-21 01:00:00
1766,F,NA,2003,AM,40,2018-02-21 01:00:00
1767,F,NA,2004,AM,40,2018-02-21 01:00:00
1768,F,NA,2015,AM,40,2018-02-21 01:00:00
1769,F,NA,NA,AM,40,2018-02-21 01:00:00
1770,F,NZL,1977,AM,40,2018-02-21 01:00:00
1771,F,PAK,1985,AM,40,2018-02-21 01:00:00
1772,F,PHL,1958,AM,40,2018-02-21 01:00:00
1773,F,PHL,1962,AM,40,2018-02-21 01:00:00
1774,F,PHL,1964,AM,40,2018-02-21 01:00:00
1775,F,PHL,1965,AM,40,2018-02-21 01:00:00
1776,F,PHL,1968,AM,40,2018-02-21 01:00:00
1777,F,PHL,1969,AM,40,2018-02-21 01:00:00
1778,F,PHL,1970,AM,40,2018-02-21 01:00:00
1779,F,PHL,1971,AM,40,2018-02-21 01:00:00
1780,F,PHL,1972,AM,40,2018-02-21 01:00:00
1781,F,PHL,1973,AM,40,2018-02-21 01:00:00
1782,F,PHL,1974,AM,40,2018-02-21 01:00:00
1783,F,PHL,1975,AM,40,2018-02-21 01:00:00
1784,F,PHL,1976,AM,40,2018-02-21 01:00:00
1785,F,PHL,1977,AM,40,2018-02-21 01:00:00
1786,F,PHL,1978,AM,40,2018-02-21 01:00:00
1787,F,PHL,1979,AM,40,2018-02-21 01:00:00
1788,F,PHL,1980,AM,40,2018-02-21 01:00:00
1789,F,PHL,1981,AM,40,2018-02-21 01:00:00
1790,F,PHL,1982,AM,40,2018-02-21 01:00:00
1791,F,PHL,1983,AM,40,2018-02-21 01:00:00
1792,F,PHL,1984,AM,40,2018-02-21 01:00:00
1793,F,PHL,1985,AM,40,2018-02-21 01:00:00
1794,F,PHL,1986,AM,42,2018-02-21 01:00:00
1795,F,PHL,1987,AM,40,2018-02-21 01:00:00
1796,F,PHL,1988,AM,40,2018-02-21 01:00:00
1797,F,PHL,1989,AM,40,2018-02-21 01:00:00
1798,F,PHL,1990,AM,40,2018-02-21 01:00:00
1799,F,PHL,1991,AM,40,2018-02-21 01:00:00
1800,F,PHL,1992,AM,40,2018-02-21 01:00:00
1801,F,PHL,1993,AM,40,2018-02-21 01:00:00
1802,F,PHL,1999,AM,40,2018-02-21 01:00:00
1803,F,PHL,2000,AM,40,2018-02-21 01:00:00
1804,F,PHL,2001,AM,40,2018-02-21 01:00:00
1805,F,SGP,1925,AM,40,2018-02-21 01:00:00
1806,F,SGP,1929,AM,40,2018-02-21 01:00:00
1807,F,SGP,1930,AM,40,2018-02-21 01:00:00
1808,F,SGP,1931,AM,40,2018-02-21 01:00:00
1809,F,SGP,1932,AM,40,2018-02-21 01:00:00
1810,F,SGP,1933,AM,40,2018-02-21 01:00:00
1811,F,SGP,1934,AM,40,2018-02-21 01:00:00
1812,F,SGP,1935,AM,40,2018-02-21 01:00:00
1813,F,SGP,1936,AM,40,2018-02-21 01:00:00
1814,F,SGP,1937,AM,40,2018-02-21 01:00:00
1815,F,SGP,1938,AM,40,2018-02-21 01:00:00
1816,F,SGP,1939,AM,40,2018-02-21 01:00:00
1817,F,SGP,1940,AM,40,2018-02-21 01:00:00
1818,F,SGP,1941,AM,40,2018-02-21 01:00:00
1819,F,SGP,1942,AM,40,2018-02-21 01:00:00
1820,F,SGP,1943,AM,40,2018-02-21 01:00:00
1821,F,SGP,1944,AM,40,2018-02-21 01:00:00
1822,F,SGP,1945,AM,40,2018-02-21 01:00:00
1823,F,SGP,1946,AM,59,2018-02-21 01:00:00
1824,F,SGP,1947,AM,65,2018-02-21 01:00:00
1825,F,SGP,1948,AM,57,2018-02-21 01:00:00
1826,F,SGP,1949,AM,77,2018-02-21 01:00:00
1827,F,SGP,1950,AM,78,2018-02-21 01:00:00
1828,F,SGP,1951,AM,80,2018-02-21 01:00:00
1829,F,SGP,1952,AM,131,2018-02-21 01:00:00
1830,F,SGP,1953,AM,147,2018-02-21 01:00:00
1831,F,SGP,1954,AM,150,2018-02-21 01:00:00
1832,F,SGP,1955,AM,190,2018-02-21 01:00:00
1833,F,SGP,1956,AM,251,2018-02-21 01:00:00
1834,F,SGP,1957,AM,267,2018-02-21 01:00:00
1835,F,SGP,1958,AM,258,2018-02-21 01:00:00
1836,F,SGP,1959,AM,286,2018-02-21 01:00:00
1837,F,SGP,1960,AM,259,2018-02-21 01:00:00
1838,F,SGP,1961,AM,275,2018-02-21 01:00:00
1839,F,SGP,1962,AM,339,2018-02-21 01:00:00
1840,F,SGP,1963,AM,281,2018-02-21 01:00:00
1841,F,SGP,1964,AM,331,2018-02-21 01:00:00
1842,F,SGP,1965,AM,327,2018-02-21 01:00:00
1843,F,SGP,1966,AM,320,2018-02-21 01:00:00
1844,F,SGP,1967,AM,332,2018-02-21 01:00:00
1845,F,SGP,1968,AM,470,2018-02-21 01:00:00
1846,F,SGP,1969,AM,450,2018-02-21 01:00:00
1847,F,SGP,1970,AM,475,2018-02-21 01:00:00
1848,F,SGP,1971,AM,405,2018-02-21 01:00:00
1849,F,SGP,1972,AM,454,2018-02-21 01:00:00
1850,F,SGP,1973,AM,443,2018-02-21 01:00:00
1851,F,SGP,1974,AM,338,2018-02-21 01:00:00
1852,F,SGP,1975,AM,311,2018-02-21 01:00:00
1853,F,SGP,1976,AM,305,2018-02-21 01:00:00
1854,F,SGP,1977,AM,296,2018-02-21 01:00:00
1855,F,SGP,1978,AM,269,2018-02-21 01:00:00
1856,F,SGP,1979,AM,301,2018-02-21 01:00:00
1857,F,SGP,1980,AM,244,2018-02-21 01:00:00
1858,F,SGP,1981,AM,293,2018-02-21 01:00:00
1859,F,SGP,1982,AM,275,2018-02-21 01:00:00
1860,F,SGP,1983,AM,236,2018-02-21 01:00:00
1861,F,SGP,1984,AM,254,2018-02-21 01:00:00
1862,F,SGP,1985,AM,244,2018-02-21 01:00:00
1863,F,SGP,1986,AM,178,2018-02-21 01:00:00
1864,F,SGP,1987,AM,234,2018-02-21 01:00:00
1865,F,SGP,1988,AM,252,2018-02-21 01:00:00
1866,F,SGP,1989,AM,217,2018-02-21 01:00:00
1867,F,SGP,1990,AM,230,2018-02-21 01:00:00
1868,F,SGP,1991,AM,257,2018-02-21 01:00:00
1869,F,SGP,1992,AM,230,2018-02-21 01:00:00
1870,F,SGP,1993,AM,301,2018-02-21 01:00:00
1871,F,SGP,1994,AM,209,2018-02-21 01:00:00
1872,F,SGP,1995,AM,193,2018-02-21 01:00:00
1873,F,SGP,1996,AM,157,2018-02-21 01:00:00
1874,F,SGP,1997,AM,139,2018-02-21 01:00:00
1875,F,SGP,1998,AM,144,2018-02-21 01:00:00
1876,F,SGP,1999,AM,117,2018-02-21 01:00:00
1877,F,SGP,2000,AM,88,2018-02-21 01:00:00
1878,F,SGP,2001,AM,53,2018-02-21 01:00:00
1879,F,SGP,2002,AM,40,2018-02-21 01:00:00
1880,F,SGP,2003,AM,40,2018-02-21 01:00:00
1881,F,SGP,2004,AM,40,2018-02-21 01:00:00
1882,F,SGP,2005,AM,40,2018-02-21 01:00:00
1883,F,SGP,2006,AM,40,2018-02-21 01:00:00
1884,F,SGP,2008,AM,40,2018-02-21 01:00:00
1885,F,SGP,2013,AM,40,2018-02-21 01:00:00
1886,F,SGP,2015,AM,40,2018-02-21 01:00:00
1887,F,SGP,NA,AM,1928,2018-02-21 01:00:00
1888,F,THA,1976,AM,40,2018-02-21 01:00:00
1889,F,THA,1980,AM,40,2018-02-21 01:00:00
1890,F,THA,1981,AM,40,2018-02-21 01:00:00
1891,F,THA,1989,AM,40,2018-02-21 01:00:00
1892,F,THA,1991,AM,40,2018-02-21 01:00:00
1893,F,TWN,1965,AM,40,2018-02-21 01:00:00
1894,F,TWN,1977,AM,40,2018-02-21 01:00:00
1895,F,TWN,1979,AM,40,2018-02-21 01:00:00
1896,F,TWN,1982,AM,40,2018-02-21 01:00:00
1897,F,TWN,1985,AM,40,2018-02-21 01:00:00
1898,F,TWN,1992,AM,40,2018-02-21 01:00:00
1899,F,TWN,1993,AM,40,2018-02-21 01:00:00
1900,F,TWN,1998,AM,40,2018-02-21 01:00:00
1901,F,TWN,2000,AM,40,2018-02-21 01:00:00
1902,F,USA,1948,AM,40,2018-02-21 01:00:00
1903,F,USA,1949,AM,40,2018-02-21 01:00:00
1904,F,USA,1952,AM,40,2018-02-21 01:00:00
1905,F,USA,1955,AM,40,2018-02-21 01:00:00
1906,F,USA,1957,AM,40,2018-02-21 01:00:00
1907,F,USA,1962,AM,40,2018-02-21 01:00:00
1908,F,USA,1964,AM,40,2018-02-21 01:00:00
1909,F,USA,1965,AM,40,2018-02-21 01:00:00
1910,F,USA,1969,AM,40,2018-02-21 01:00:00
1911,F,USA,1972,AM,40,2018-02-21 01:00:00
1912,F,USA,1981,AM,40,2018-02-21 01:00:00
1913,F,USA,1983,AM,40,2018-02-21 01:00:00
1914,F,USA,1984,AM,40,2018-02-21 01:00:00
1915,F,USA,1985,AM,40,2018-02-21 01:00:00
1916,F,USA,1987,AM,40,2018-02-21 01:00:00
1917,F,USA,1989,AM,40,2018-02-21 01:00:00
1918,F,USA,1990,AM,40,2018-02-21 01:00:00
1919,F,USA,1993,AM,40,2018-02-21 01:00:00
1920,F,USA,1996,AM,40,2018-02-21 01:00:00
1921,F,VNM,1970,AM,40,2018-02-21 01:00:00
1922,F,VNM,1977,AM,40,2018-02-21 01:00:00
1923,F,VNM,1979,AM,40,2018-02-21 01:00:00
1924,F,VNM,1980,AM,40,2018-02-21 01:00:00
1925,F,VNM,1982,AM,40,2018-02-21 01:00:00
1926,F,VNM,1983,AM,40,2018-02-21 01:00:00
1927,F,VNM,1984,AM,40,2018-02-21 01:00:00
1928,F,VNM,1985,AM,40,2018-02-21 01:00:00
1929,F,VNM,1987,AM,40,2018-02-21 01:00:00
1930,F,VNM,1988,AM,40,2018-02-21 01:00:00
1931,F,VNM,1989,AM,40,2018-02-21 01:00:00
1932,F,VNM,1990,AM,40,2018-02-21 01:00:00
1933,M,AUS,1956,AM,40,2018-02-21 01:00:00
1934,M,AUS,1965,AM,40,2018-02-21 01:00:00
1935,M,AUS,1968,AM,40,2018-02-21 01:00:00
1936,M,AUS,1972,AM,40,2018-02-21 01:00:00
1937,M,AUS,1976,AM,40,2018-02-21 01:00:00
1938,M,AUS,1977,AM,40,2018-02-21 01:00:00
1939,M,AUS,1981,AM,40,2018-02-21 01:00:00
1940,M,AUS,1982,AM,40,2018-02-21 01:00:00
1941,M,AUS,1983,AM,40,2018-02-21 01:00:00
1942,M,AUS,NA,AM,40,2018-02-21 01:00:00
1943,M,BGD,1973,AM,40,2018-02-21 01:00:00
1944,M,BGD,1975,AM,40,2018-02-21 01:00:00
1945,M,BGD,1982,AM,40,2018-02-21 01:00:00
1946,M,BGD,1989,AM,40,2018-02-21 01:00:00
1947,M,BRN,1994,AM,40,2018-02-21 01:00:00
1948,M,CAN,1967,AM,40,2018-02-21 01:00:00
1949,M,CAN,1976,AM,40,2018-02-21 01:00:00
1950,M,CAN,1982,AM,40,2018-02-21 01:00:00
1951,M,CAN,1987,AM,40,2018-02-21 01:00:00
1952,M,CAN,1988,AM,40,2018-02-21 01:00:00
1953,M,CHN,1932,AM,40,2018-02-21 01:00:00
1954,M,CHN,1941,AM,40,2018-02-21 01:00:00
1955,M,CHN,1951,AM,40,2018-02-21 01:00:00
1956,M,CHN,1956,AM,40,2018-02-21 01:00:00
1957,M,CHN,1957,AM,40,2018-02-21 01:00:00
1958,M,CHN,1963,AM,40,2018-02-21 01:00:00
1959,M,CHN,1964,AM,40,2018-02-21 01:00:00
1960,M,CHN,1966,AM,40,2018-02-21 01:00:00
1961,M,CHN,1967,AM,40,2018-02-21 01:00:00
1962,M,CHN,1968,AM,40,2018-02-21 01:00:00
1963,M,CHN,1969,AM,40,2018-02-21 01:00:00
1964,M,CHN,1970,AM,40,2018-02-21 01:00:00
1965,M,CHN,1971,AM,40,2018-02-21 01:00:00
1966,M,CHN,1972,AM,40,2018-02-21 01:00:00
1967,M,CHN,1973,AM,40,2018-02-21 01:00:00
1968,M,CHN,1974,AM,40,2018-02-21 01:00:00
1969,M,CHN,1975,AM,40,2018-02-21 01:00:00
1970,M,CHN,1976,AM,40,2018-02-21 01:00:00
1971,M,CHN,1977,AM,40,2018-02-21 01:00:00
1972,M,CHN,1978,AM,40,2018-02-21 01:00:00
1973,M,CHN,1979,AM,40,2018-02-21 01:00:00
1974,M,CHN,1980,AM,40,2018-02-21 01:00:00
1975,M,CHN,1981,AM,40,2018-02-21 01:00:00
1976,M,CHN,1982,AM,40,2018-02-21 01:00:00
1977,M,CHN,1983,AM,40,2018-02-21 01:00:00
1978,M,CHN,1984,AM,40,2018-02-21 01:00:00
1979,M,CHN,1985,AM,40,2018-02-21 01:00:00
1980,M,CHN,1986,AM,40,2018-02-21 01:00:00
1981,M,CHN,1987,AM,40,2018-02-21 01:00:00
1982,M,CHN,1988,AM,40,2018-02-21 01:00:00
1983,M,CHN,1989,AM,40,2018-02-21 01:00:00
1984,M,CHN,1990,AM,40,2018-02-21 01:00:00
1985,M,CHN,1991,AM,40,2018-02-21 01:00:00
1986,M,CHN,1992,AM,40,2018-02-21 01:00:00
1987,M,CHN,1993,AM,40,2018-02-21 01:00:00
1988,M,CHN,1994,AM,40,2018-02-21 01:00:00
1989,M,CHN,1995,AM,40,2018-02-21 01:00:00
1990,M,CHN,1996,AM,40,2018-02-21 01:00:00
1991,M,CHN,1997,AM,40,2018-02-21 01:00:00
1992,M,CHN,1998,AM,40,2018-02-21 01:00:00
1993,M,CHN,1999,AM,40,2018-02-21 01:00:00
1994,M,CHN,2000,AM,40,2018-02-21 01:00:00
1995,M,CHN,2001,AM,40,2018-02-21 01:00:00
1996,M,CHN,2004,AM,40,2018-02-21 01:00:00
1997,M,FRA,1956,AM,40,2018-02-21 01:00:00
1998,M,FRA,1963,AM,40,2018-02-21 01:00:00
1999,M,FRA,1964,AM,40,2018-02-21 01:00:00
2000,M,FRA,1966,AM,40,2018-02-21 01:00:00
2001,M,FRA,1967,AM,40,2018-02-21 01:00:00
2002,M,FRA,1969,AM,40,2018-02-21 01:00:00
2003,M,FRA,1970,AM,40,2018-02-21 01:00:00
2004,M,FRA,1972,AM,40,2018-02-21 01:00:00
2005,M,FRA,1973,AM,40,2018-02-21 01:00:00
2006,M,FRA,1974,AM,40,2018-02-21 01:00:00
2007,M,FRA,1975,AM,40,2018-02-21 01:00:00
2008,M,FRA,1976,AM,40,2018-02-21 01:00:00
2009,M,FRA,1977,AM,40,2018-02-21 01:00:00
2010,M,FRA,1979,AM,40,2018-02-21 01:00:00
2011,M,FRA,1981,AM,40,2018-02-21 01:00:00
2012,M,FRA,1986,AM,40,2018-02-21 01:00:00
2013,M,GBR,1956,AM,40,2018-02-21 01:00:00
2014,M,GBR,1958,AM,40,2018-02-21 01:00:00
2015,M,GBR,1964,AM,40,2018-02-21 01:00:00
2016,M,GBR,1966,AM,40,2018-02-21 01:00:00
2017,M,GBR,1977,AM,40,2018-02-21 01:00:00
2018,M,GBR,1980,AM,40,2018-02-21 01:00:00
2019,M,GBR,1982,AM,40,2018-02-21 01:00:00
2020,M,GBR,1984,AM,40,2018-02-21 01:00:00
2021,M,GBR,1985,AM,40,2018-02-21 01:00:00
2022,M,GBR,NA,AM,40,2018-02-21 01:00:00
2023,M,HKG,1976,AM,40,2018-02-21 01:00:00
2024,M,HKG,1977,AM,40,2018-02-21 01:00:00
2025,M,HKG,1984,AM,40,2018-02-21 01:00:00
2026,M,HKG,1987,AM,40,2018-02-21 01:00:00
2027,M,IDN,1950,AM,40,2018-02-21 01:00:00
2028,M,IDN,1954,AM,40,2018-02-21 01:00:00
2029,M,IDN,1965,AM,40,2018-02-21 01:00:00
2030,M,IDN,1966,AM,40,2018-02-21 01:00:00
2031,M,IDN,1969,AM,40,2018-02-21 01:00:00
2032,M,IDN,1970,AM,40,2018-02-21 01:00:00
2033,M,IDN,1971,AM,40,2018-02-21 01:00:00
2034,M,IDN,1974,AM,40,2018-02-21 01:00:00
2035,M,IDN,1975,AM,40,2018-02-21 01:00:00
2036,M,IDN,1976,AM,40,2018-02-21 01:00:00
2037,M,IDN,1977,AM,40,2018-02-21 01:00:00
2038,M,IDN,1978,AM,40,2018-02-21 01:00:00
2039,M,IDN,1983,AM,40,2018-02-21 01:00:00
2040,M,IDN,1984,AM,40,2018-02-21 01:00:00
2041,M,IDN,1985,AM,40,2018-02-21 01:00:00
2042,M,IDN,1987,AM,40,2018-02-21 01:00:00
2043,M,IDN,1988,AM,40,2018-02-21 01:00:00
2044,M,IDN,1989,AM,40,2018-02-21 01:00:00
2045,M,IDN,1990,AM,40,2018-02-21 01:00:00
2046,M,IDN,1991,AM,40,2018-02-21 01:00:00
2047,M,IDN,1992,AM,40,2018-02-21 01:00:00
2048,M,IDN,1995,AM,40,2018-02-21 01:00:00
2049,M,IDN,2001,AM,40,2018-02-21 01:00:00
2050,M,IND,1953,AM,40,2018-02-21 01:00:00
2051,M,IND,1958,AM,40,2018-02-21 01:00:00
2052,M,IND,1959,AM,40,2018-02-21 01:00:00
2053,M,IND,1965,AM,40,2018-02-21 01:00:00
2054,M,IND,1967,AM,40,2018-02-21 01:00:00
2055,M,IND,1968,AM,40,2018-02-21 01:00:00
2056,M,IND,1969,AM,40,2018-02-21 01:00:00
2057,M,IND,1970,AM,40,2018-02-21 01:00:00
2058,M,IND,1971,AM,40,2018-02-21 01:00:00
2059,M,IND,1972,AM,40,2018-02-21 01:00:00
2060,M,IND,1973,AM,40,2018-02-21 01:00:00
2061,M,IND,1974,AM,40,2018-02-21 01:00:00
2062,M,IND,1975,AM,40,2018-02-21 01:00:00
2063,M,IND,1976,AM,40,2018-02-21 01:00:00
2064,M,IND,1977,AM,40,2018-02-21 01:00:00
2065,M,IND,1978,AM,40,2018-02-21 01:00:00
2066,M,IND,1979,AM,40,2018-02-21 01:00:00
2067,M,IND,1980,AM,40,2018-02-21 01:00:00
2068,M,IND,1981,AM,40,2018-02-21 01:00:00
2069,M,IND,1982,AM,40,2018-02-21 01:00:00
2070,M,IND,1983,AM,40,2018-02-21 01:00:00
2071,M,IND,1984,AM,40,2018-02-21 01:00:00
2072,M,IND,1985,AM,40,2018-02-21 01:00:00
2073,M,IND,1986,AM,40,2018-02-21 01:00:00
2074,M,IND,1987,AM,40,2018-02-21 01:00:00
2075,M,IND,1988,AM,40,2018-02-21 01:00:00
2076,M,IND,1989,AM,40,2018-02-21 01:00:00
2077,M,IND,1990,AM,40,2018-02-21 01:00:00
2078,M,IND,1991,AM,40,2018-02-21 01:00:00
2079,M,IND,1992,AM,40,2018-02-21 01:00:00
2080,M,IND,1993,AM,40,2018-02-21 01:00:00
2081,M,IND,1998,AM,40,2018-02-21 01:00:00
2082,M,IND,NA,AM,40,2018-02-21 01:00:00
2083,M,JPN,1967,AM,40,2018-02-21 01:00:00
2084,M,JPN,1971,AM,40,2018-02-21 01:00:00
2085,M,JPN,1974,AM,40,2018-02-21 01:00:00
2086,M,JPN,1975,AM,40,2018-02-21 01:00:00
2087,M,JPN,1981,AM,40,2018-02-21 01:00:00
2088,M,JPN,1983,AM,40,2018-02-21 01:00:00
2089,M,JPN,1986,AM,40,2018-02-21 01:00:00
2090,M,JPN,1987,AM,40,2018-02-21 01:00:00
2091,M,JPN,1988,AM,40,2018-02-21 01:00:00
2092,M,JPN,1989,AM,40,2018-02-21 01:00:00
2093,M,JPN,1997,AM,40,2018-02-21 01:00:00
2094,M,KOR,1958,AM,40,2018-02-21 01:00:00
2095,M,KOR,1962,AM,40,2018-02-21 01:00:00
2096,M,KOR,1966,AM,40,2018-02-21 01:00:00
2097,M,KOR,1969,AM,40,2018-02-21 01:00:00
2098,M,KOR,1971,AM,40,2018-02-21 01:00:00
2099,M,KOR,1972,AM,40,2018-02-21 01:00:00
2100,M,KOR,1973,AM,40,2018-02-21 01:00:00
2101,M,KOR,1974,AM,40,2018-02-21 01:00:00
2102,M,KOR,1975,AM,40,2018-02-21 01:00:00
2103,M,KOR,1979,AM,40,2018-02-21 01:00:00
2104,M,KOR,1980,AM,40,2018-02-21 01:00:00
2105,M,KOR,1982,AM,40,2018-02-21 01:00:00
2106,M,LKA,1972,AM,40,2018-02-21 01:00:00
2107,M,LKA,1978,AM,40,2018-02-21 01:00:00
2108,M,LKA,1979,AM,40,2018-02-21 01:00:00
2109,M,LKA,1980,AM,40,2018-02-21 01:00:00
2110,M,LKA,1981,AM,40,2018-02-21 01:00:00
2111,M,LKA,1986,AM,40,2018-02-21 01:00:00
2112,M,LKA,1987,AM,40,2018-02-21 01:00:00
2113,M,LKA,1988,AM,40,2018-02-21 01:00:00
2114,M,LKA,1990,AM,40,2018-02-21 01:00:00
2115,M,MMR,1960,AM,40,2018-02-21 01:00:00
2116,M,MMR,1962,AM,40,2018-02-21 01:00:00
2117,M,MMR,1966,AM,40,2018-02-21 01:00:00
2118,M,MMR,1969,AM,40,2018-02-21 01:00:00
2119,M,MMR,1971,AM,40,2018-02-21 01:00:00
2120,M,MMR,1973,AM,40,2018-02-21 01:00:00
2121,M,MMR,1975,AM,40,2018-02-21 01:00:00
2122,M,MMR,1976,AM,40,2018-02-21 01:00:00
2123,M,MMR,1977,AM,40,2018-02-21 01:00:00
2124,M,MMR,1978,AM,40,2018-02-21 01:00:00
2125,M,MMR,1979,AM,40,2018-02-21 01:00:00
2126,M,MMR,1980,AM,40,2018-02-21 01:00:00
2127,M,MMR,1981,AM,40,2018-02-21 01:00:00
2128,M,MMR,1982,AM,40,2018-02-21 01:00:00
2129,M,MMR,1983,AM,40,2018-02-21 01:00:00
2130,M,MMR,1984,AM,40,2018-02-21 01:00:00
2131,M,MMR,1985,AM,40,2018-02-21 01:00:00
2132,M,MMR,1986,AM,40,2018-02-21 01:00:00
2133,M,MMR,1987,AM,40,2018-02-21 01:00:00
2134,M,MMR,1988,AM,40,2018-02-21 01:00:00
2135,M,MMR,1990,AM,40,2018-02-21 01:00:00
2136,M,MMR,1991,AM,40,2018-02-21 01:00:00
