timestamp,event.staypoint_subzone,event.footfall,timestamp.1,event.staypoint_subzone.1,event.footfall.1,timestamp.2,event.staypoint_subzone.2,event.footfall.2,timestamp.3,event.staypoint_subzone.3,event.footfall.3,timestamp.4,event.staypoint_subzone.4,event.footfall.4,timestamp.5,event.staypoint_subzone.5,event.footfall.5,timestamp.6,event.staypoint_subzone.6,event.footfall.6,timestamp.7,event.staypoint_subzone.7,event.footfall.7,timestamp.8,event.staypoint_subzone.8,event.footfall.8,timestamp.9,event.staypoint_subzone.9,event.footfall.9,timestamp.10,event.staypoint_subzone.10,event.footfall.10,timestamp.11,event.staypoint_subzone.11,event.footfall.11,timestamp.12,event.staypoint_subzone.12,event.footfall.12,timestamp.13,event.staypoint_subzone.13,event.footfall.13,timestamp.14,event.staypoint_subzone.14,event.footfall.14,timestamp.15,event.staypoint_subzone.15,event.footfall.15,timestamp.16,event.staypoint_subzone.16,event.footfall.16,timestamp.17,event.staypoint_subzone.17,event.footfall.17,timestamp.18,event.staypoint_subzone.18,event.footfall.18,timestamp.19,event.staypoint_subzone.19,event.footfall.19,timestamp.20,event.staypoint_subzone.20,event.footfall.20,timestamp.21,event.staypoint_subzone.21,event.footfall.21,timestamp.22,event.staypoint_subzone.22,event.footfall.22,
1,2017-05-30T00:00:00.000+08:00,SGSZ05,6723,2017-05-30T01:00:00.000+08:00,SGSZ05,921,2017-05-30T02:00:00.000+08:00,SGSZ05,297,2017-05-30T03:00:00.000+08:00,SGSZ05,262,2017-05-30T04:00:00.000+08:00,SGSZ05,273,2017-05-30T05:00:00.000+08:00,SGSZ05,520,2017-05-30T06:00:00.000+08:00,SGSZ05,814,2017-05-30T07:00:00.000+08:00,SGSZ05,1515,2017-05-30T08:00:00.000+08:00,SGSZ05,2095,2017-05-30T09:00:00.000+08:00,SGSZ05,1669,2017-05-30T10:00:00.000+08:00,SGSZ05,1308,2017-05-30T11:00:00.000+08:00,SGSZ05,1081,2017-05-30T12:00:00.000+08:00,SGSZ05,1187,2017-05-30T13:00:00.000+08:00,SGSZ05,1442,2017-05-30T14:00:00.000+08:00,SGSZ05,1227,2017-05-30T15:00:00.000+08:00,SGSZ05,1330,2017-05-30T16:00:00.000+08:00,SGSZ05,1257,2017-05-30T17:00:00.000+08:00,SGSZ05,1511,2017-05-30T18:00:00.000+08:00,SGSZ05,1790,2017-05-30T19:00:00.000+08:00,SGSZ05,1868,2017-05-30T20:00:00.000+08:00,SGSZ05,1635,2017-05-30T21:00:00.000+08:00,SGSZ05,1589,2017-05-30T22:00:00.000+08:00,SGSZ05,752
1,2017-05-30T00:00:00.000+08:00,HGSZ10,40,2017-05-30T01:00:00.000+08:00,HGSZ10,40,2017-05-30T02:00:00.000+08:00,HGSZ10,40,2017-05-30T03:00:00.000+08:00,HGSZ10,40,2017-05-30T04:00:00.000+08:00,HGSZ10,40,2017-05-30T05:00:00.000+08:00,HGSZ10,40,2017-05-30T06:00:00.000+08:00,HGSZ10,40,2017-05-30T07:00:00.000+08:00,HGSZ10,40,2017-05-30T08:00:00.000+08:00,HGSZ10,49,2017-05-30T09:00:00.000+08:00,HGSZ10,42,2017-05-30T10:00:00.000+08:00,HGSZ10,40,2017-05-30T11:00:00.000+08:00,HGSZ10,40,2017-05-30T12:00:00.000+08:00,HGSZ10,40,2017-05-30T13:00:00.000+08:00,HGSZ10,40,2017-05-30T14:00:00.000+08:00,HGSZ10,40,2017-05-30T15:00:00.000+08:00,HGSZ10,40,2017-05-30T16:00:00.000+08:00,HGSZ10,40,2017-05-30T17:00:00.000+08:00,HGSZ10,40,2017-05-30T18:00:00.000+08:00,HGSZ10,40,2017-05-30T19:00:00.000+08:00,HGSZ10,40,2017-05-30T20:00:00.000+08:00,HGSZ10,40,2017-05-30T21:00:00.000+08:00,HGSZ10,40,2017-05-30T22:00:00.000+08:00,HGSZ10,40
1,2017-05-30T01:00:00.000+08:00,SESZ01,40,2017-05-30T07:00:00.000+08:00,SESZ01,40,2017-05-30T13:00:00.000+08:00,SESZ01,40,2017-05-30T16:00:00.000+08:00,SESZ01,40,2017-05-30T17:00:00.000+08:00,SESZ01,40,2017-05-30T18:00:00.000+08:00,SESZ01,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2017-05-30T00:00:00.000+08:00,YSSZ05,4925,2017-05-30T01:00:00.000+08:00,YSSZ05,760,2017-05-30T02:00:00.000+08:00,YSSZ05,196,2017-05-30T03:00:00.000+08:00,YSSZ05,127,2017-05-30T04:00:00.000+08:00,YSSZ05,140,2017-05-30T05:00:00.000+08:00,YSSZ05,228,2017-05-30T06:00:00.000+08:00,YSSZ05,386,2017-05-30T07:00:00.000+08:00,YSSZ05,1135,2017-05-30T08:00:00.000+08:00,YSSZ05,1357,2017-05-30T09:00:00.000+08:00,YSSZ05,1064,2017-05-30T10:00:00.000+08:00,YSSZ05,949,2017-05-30T11:00:00.000+08:00,YSSZ05,910,2017-05-30T12:00:00.000+08:00,YSSZ05,1057,2017-05-30T13:00:00.000+08:00,YSSZ05,1060,2017-05-30T14:00:00.000+08:00,YSSZ05,959,2017-05-30T15:00:00.000+08:00,YSSZ05,987,2017-05-30T16:00:00.000+08:00,YSSZ05,1102,2017-05-30T17:00:00.000+08:00,YSSZ05,1099,2017-05-30T18:00:00.000+08:00,YSSZ05,1315,2017-05-30T19:00:00.000+08:00,YSSZ05,1401,2017-05-30T20:00:00.000+08:00,YSSZ05,1158,2017-05-30T21:00:00.000+08:00,YSSZ05,972,2017-05-30T22:00:00.000+08:00,YSSZ05,421
1,2017-05-30T00:00:00.000+08:00,PRSZ07,540,2017-05-30T01:00:00.000+08:00,PRSZ07,242,2017-05-30T02:00:00.000+08:00,PRSZ07,45,2017-05-30T03:00:00.000+08:00,PRSZ07,40,2017-05-30T04:00:00.000+08:00,PRSZ07,40,2017-05-30T05:00:00.000+08:00,PRSZ07,66,2017-05-30T06:00:00.000+08:00,PRSZ07,130,2017-05-30T07:00:00.000+08:00,PRSZ07,251,2017-05-30T08:00:00.000+08:00,PRSZ07,300,2017-05-30T09:00:00.000+08:00,PRSZ07,239,2017-05-30T10:00:00.000+08:00,PRSZ07,176,2017-05-30T11:00:00.000+08:00,PRSZ07,201,2017-05-30T12:00:00.000+08:00,PRSZ07,181,2017-05-30T13:00:00.000+08:00,PRSZ07,194,2017-05-30T14:00:00.000+08:00,PRSZ07,162,2017-05-30T15:00:00.000+08:00,PRSZ07,201,2017-05-30T16:00:00.000+08:00,PRSZ07,149,2017-05-30T17:00:00.000+08:00,PRSZ07,149,2017-05-30T18:00:00.000+08:00,PRSZ07,154,2017-05-30T19:00:00.000+08:00,PRSZ07,151,2017-05-30T20:00:00.000+08:00,PRSZ07,165,2017-05-30T21:00:00.000+08:00,PRSZ07,113,2017-05-30T22:00:00.000+08:00,PRSZ07,49
1,2017-05-30T00:00:00.000+08:00,PRSZ06,3960,2017-05-30T01:00:00.000+08:00,PRSZ06,964,2017-05-30T02:00:00.000+08:00,PRSZ06,174,2017-05-30T03:00:00.000+08:00,PRSZ06,117,2017-05-30T04:00:00.000+08:00,PRSZ06,127,2017-05-30T05:00:00.000+08:00,PRSZ06,232,2017-05-30T06:00:00.000+08:00,PRSZ06,833,2017-05-30T07:00:00.000+08:00,PRSZ06,2855,2017-05-30T08:00:00.000+08:00,PRSZ06,3363,2017-05-30T09:00:00.000+08:00,PRSZ06,2191,2017-05-30T10:00:00.000+08:00,PRSZ06,1469,2017-05-30T11:00:00.000+08:00,PRSZ06,1215,2017-05-30T12:00:00.000+08:00,PRSZ06,1403,2017-05-30T13:00:00.000+08:00,PRSZ06,1520,2017-05-30T14:00:00.000+08:00,PRSZ06,1249,2017-05-30T15:00:00.000+08:00,PRSZ06,1305,2017-05-30T16:00:00.000+08:00,PRSZ06,1018,2017-05-30T17:00:00.000+08:00,PRSZ06,859,2017-05-30T18:00:00.000+08:00,PRSZ06,776,2017-05-30T19:00:00.000+08:00,PRSZ06,882,2017-05-30T20:00:00.000+08:00,PRSZ06,803,2017-05-30T21:00:00.000+08:00,PRSZ06,537,2017-05-30T22:00:00.000+08:00,PRSZ06,320
1,2017-05-30T00:00:00.000+08:00,RCSZ06,505,2017-05-30T01:00:00.000+08:00,RCSZ06,69,2017-05-30T02:00:00.000+08:00,RCSZ06,40,2017-05-30T03:00:00.000+08:00,RCSZ06,40,2017-05-30T04:00:00.000+08:00,RCSZ06,40,2017-05-30T05:00:00.000+08:00,RCSZ06,40,2017-05-30T06:00:00.000+08:00,RCSZ06,93,2017-05-30T07:00:00.000+08:00,RCSZ06,221,2017-05-30T08:00:00.000+08:00,RCSZ06,525,2017-05-30T09:00:00.000+08:00,RCSZ06,309,2017-05-30T10:00:00.000+08:00,RCSZ06,211,2017-05-30T11:00:00.000+08:00,RCSZ06,165,2017-05-30T12:00:00.000+08:00,RCSZ06,180,2017-05-30T13:00:00.000+08:00,RCSZ06,262,2017-05-30T14:00:00.000+08:00,RCSZ06,189,2017-05-30T15:00:00.000+08:00,RCSZ06,176,2017-05-30T16:00:00.000+08:00,RCSZ06,147,2017-05-30T17:00:00.000+08:00,RCSZ06,165,2017-05-30T18:00:00.000+08:00,RCSZ06,198,2017-05-30T19:00:00.000+08:00,RCSZ06,157,2017-05-30T20:00:00.000+08:00,RCSZ06,135,2017-05-30T21:00:00.000+08:00,RCSZ06,90,2017-05-30T22:00:00.000+08:00,RCSZ06,73
1,2017-05-30T00:00:00.000+08:00,GLSZ02,16754,2017-05-30T01:00:00.000+08:00,GLSZ02,2176,2017-05-30T02:00:00.000+08:00,GLSZ02,486,2017-05-30T03:00:00.000+08:00,GLSZ02,369,2017-05-30T04:00:00.000+08:00,GLSZ02,408,2017-05-30T05:00:00.000+08:00,GLSZ02,653,2017-05-30T06:00:00.000+08:00,GLSZ02,1077,2017-05-30T07:00:00.000+08:00,GLSZ02,2210,2017-05-30T08:00:00.000+08:00,GLSZ02,3436,2017-05-30T09:00:00.000+08:00,GLSZ02,3008,2017-05-30T10:00:00.000+08:00,GLSZ02,2259,2017-05-30T11:00:00.000+08:00,GLSZ02,2222,2017-05-30T12:00:00.000+08:00,GLSZ02,2534,2017-05-30T13:00:00.000+08:00,GLSZ02,2415,2017-05-30T14:00:00.000+08:00,GLSZ02,2364,2017-05-30T15:00:00.000+08:00,GLSZ02,2441,2017-05-30T16:00:00.000+08:00,GLSZ02,2568,2017-05-30T17:00:00.000+08:00,GLSZ02,3097,2017-05-30T18:00:00.000+08:00,GLSZ02,4730,2017-05-30T19:00:00.000+08:00,GLSZ02,3849,2017-05-30T20:00:00.000+08:00,GLSZ02,3069,2017-05-30T21:00:00.000+08:00,GLSZ02,2507,2017-05-30T22:00:00.000+08:00,GLSZ02,1462
1,2017-05-30T00:00:00.000+08:00,NVSZ03,2712,2017-05-30T01:00:00.000+08:00,NVSZ03,389,2017-05-30T02:00:00.000+08:00,NVSZ03,144,2017-05-30T03:00:00.000+08:00,NVSZ03,100,2017-05-30T04:00:00.000+08:00,NVSZ03,89,2017-05-30T05:00:00.000+08:00,NVSZ03,154,2017-05-30T06:00:00.000+08:00,NVSZ03,450,2017-05-30T07:00:00.000+08:00,NVSZ03,917,2017-05-30T08:00:00.000+08:00,NVSZ03,932,2017-05-30T09:00:00.000+08:00,NVSZ03,883,2017-05-30T10:00:00.000+08:00,NVSZ03,726,2017-05-30T11:00:00.000+08:00,NVSZ03,734,2017-05-30T12:00:00.000+08:00,NVSZ03,614,2017-05-30T13:00:00.000+08:00,NVSZ03,697,2017-05-30T14:00:00.000+08:00,NVSZ03,614,2017-05-30T15:00:00.000+08:00,NVSZ03,575,2017-05-30T16:00:00.000+08:00,NVSZ03,517,2017-05-30T17:00:00.000+08:00,NVSZ03,536,2017-05-30T18:00:00.000+08:00,NVSZ03,594,2017-05-30T19:00:00.000+08:00,NVSZ03,660,2017-05-30T20:00:00.000+08:00,NVSZ03,522,2017-05-30T21:00:00.000+08:00,NVSZ03,446,2017-05-30T22:00:00.000+08:00,NVSZ03,234
1,2017-05-30T00:00:00.000+08:00,MDSZ02,328,2017-05-30T01:00:00.000+08:00,MDSZ02,134,2017-05-30T02:00:00.000+08:00,MDSZ02,108,2017-05-30T03:00:00.000+08:00,MDSZ02,66,2017-05-30T04:00:00.000+08:00,MDSZ02,54,2017-05-30T05:00:00.000+08:00,MDSZ02,135,2017-05-30T06:00:00.000+08:00,MDSZ02,230,2017-05-30T07:00:00.000+08:00,MDSZ02,339,2017-05-30T08:00:00.000+08:00,MDSZ02,367,2017-05-30T09:00:00.000+08:00,MDSZ02,317,2017-05-30T10:00:00.000+08:00,MDSZ02,316,2017-05-30T11:00:00.000+08:00,MDSZ02,294,2017-05-30T12:00:00.000+08:00,MDSZ02,360,2017-05-30T13:00:00.000+08:00,MDSZ02,360,2017-05-30T14:00:00.000+08:00,MDSZ02,342,2017-05-30T15:00:00.000+08:00,MDSZ02,325,2017-05-30T16:00:00.000+08:00,MDSZ02,327,2017-05-30T17:00:00.000+08:00,MDSZ02,275,2017-05-30T18:00:00.000+08:00,MDSZ02,277,2017-05-30T19:00:00.000+08:00,MDSZ02,220,2017-05-30T20:00:00.000+08:00,MDSZ02,188,2017-05-30T21:00:00.000+08:00,MDSZ02,254,2017-05-30T22:00:00.000+08:00,MDSZ02,100
1,2017-05-30T00:00:00.000+08:00,MDSZ03,215,2017-05-30T01:00:00.000+08:00,MDSZ03,49,2017-05-30T02:00:00.000+08:00,MDSZ03,40,2017-05-30T03:00:00.000+08:00,MDSZ03,40,2017-05-30T04:00:00.000+08:00,MDSZ03,40,2017-05-30T05:00:00.000+08:00,MDSZ03,40,2017-05-30T06:00:00.000+08:00,MDSZ03,40,2017-05-30T07:00:00.000+08:00,MDSZ03,40,2017-05-30T08:00:00.000+08:00,MDSZ03,40,2017-05-30T09:00:00.000+08:00,MDSZ03,40,2017-05-30T10:00:00.000+08:00,MDSZ03,40,2017-05-30T11:00:00.000+08:00,MDSZ03,40,2017-05-30T12:00:00.000+08:00,MDSZ03,40,2017-05-30T13:00:00.000+08:00,MDSZ03,40,2017-05-30T14:00:00.000+08:00,MDSZ03,40,2017-05-30T15:00:00.000+08:00,MDSZ03,40,2017-05-30T16:00:00.000+08:00,MDSZ03,40,2017-05-30T17:00:00.000+08:00,MDSZ03,40,2017-05-30T18:00:00.000+08:00,MDSZ03,40,2017-05-30T19:00:00.000+08:00,MDSZ03,40,2017-05-30T20:00:00.000+08:00,MDSZ03,41,2017-05-30T21:00:00.000+08:00,MDSZ03,40,2017-05-30T22:00:00.000+08:00,MDSZ03,40
1,2017-05-30T00:00:00.000+08:00,MDSZ01,136,2017-05-30T01:00:00.000+08:00,MDSZ01,54,2017-05-30T02:00:00.000+08:00,MDSZ01,43,2017-05-30T03:00:00.000+08:00,MDSZ01,40,2017-05-30T04:00:00.000+08:00,MDSZ01,40,2017-05-30T05:00:00.000+08:00,MDSZ01,40,2017-05-30T06:00:00.000+08:00,MDSZ01,88,2017-05-30T07:00:00.000+08:00,MDSZ01,234,2017-05-30T08:00:00.000+08:00,MDSZ01,224,2017-05-30T09:00:00.000+08:00,MDSZ01,150,2017-05-30T10:00:00.000+08:00,MDSZ01,113,2017-05-30T11:00:00.000+08:00,MDSZ01,162,2017-05-30T12:00:00.000+08:00,MDSZ01,181,2017-05-30T13:00:00.000+08:00,MDSZ01,180,2017-05-30T14:00:00.000+08:00,MDSZ01,117,2017-05-30T15:00:00.000+08:00,MDSZ01,130,2017-05-30T16:00:00.000+08:00,MDSZ01,123,2017-05-30T17:00:00.000+08:00,MDSZ01,122,2017-05-30T18:00:00.000+08:00,MDSZ01,89,2017-05-30T19:00:00.000+08:00,MDSZ01,101,2017-05-30T20:00:00.000+08:00,MDSZ01,74,2017-05-30T21:00:00.000+08:00,MDSZ01,65,2017-05-30T22:00:00.000+08:00,MDSZ01,40
1,2017-05-30T00:00:00.000+08:00,QTSZ05,6168,2017-05-30T01:00:00.000+08:00,QTSZ05,999,2017-05-30T02:00:00.000+08:00,QTSZ05,250,2017-05-30T03:00:00.000+08:00,QTSZ05,180,2017-05-30T04:00:00.000+08:00,QTSZ05,139,2017-05-30T05:00:00.000+08:00,QTSZ05,389,2017-05-30T06:00:00.000+08:00,QTSZ05,599,2017-05-30T07:00:00.000+08:00,QTSZ05,1473,2017-05-30T08:00:00.000+08:00,QTSZ05,2186,2017-05-30T09:00:00.000+08:00,QTSZ05,1895,2017-05-30T10:00:00.000+08:00,QTSZ05,1254,2017-05-30T11:00:00.000+08:00,QTSZ05,1089,2017-05-30T12:00:00.000+08:00,QTSZ05,1030,2017-05-30T13:00:00.000+08:00,QTSZ05,1254,2017-05-30T14:00:00.000+08:00,QTSZ05,1118,2017-05-30T15:00:00.000+08:00,QTSZ05,1185,2017-05-30T16:00:00.000+08:00,QTSZ05,1264,2017-05-30T17:00:00.000+08:00,QTSZ05,1392,2017-05-30T18:00:00.000+08:00,QTSZ05,1833,2017-05-30T19:00:00.000+08:00,QTSZ05,1770,2017-05-30T20:00:00.000+08:00,QTSZ05,1473,2017-05-30T21:00:00.000+08:00,QTSZ05,1119,2017-05-30T22:00:00.000+08:00,QTSZ05,587
1,2017-05-30T00:00:00.000+08:00,DTSZ03,2770,2017-05-30T01:00:00.000+08:00,DTSZ03,666,2017-05-30T02:00:00.000+08:00,DTSZ03,217,2017-05-30T03:00:00.000+08:00,DTSZ03,203,2017-05-30T04:00:00.000+08:00,DTSZ03,189,2017-05-30T05:00:00.000+08:00,DTSZ03,316,2017-05-30T06:00:00.000+08:00,DTSZ03,1126,2017-05-30T07:00:00.000+08:00,DTSZ03,3464,2017-05-30T08:00:00.000+08:00,DTSZ03,8891,2017-05-30T09:00:00.000+08:00,DTSZ03,8193,2017-05-30T10:00:00.000+08:00,DTSZ03,4586,2017-05-30T11:00:00.000+08:00,DTSZ03,4208,2017-05-30T12:00:00.000+08:00,DTSZ03,4309,2017-05-30T13:00:00.000+08:00,DTSZ03,3780,2017-05-30T14:00:00.000+08:00,DTSZ03,3575,2017-05-30T15:00:00.000+08:00,DTSZ03,3102,2017-05-30T16:00:00.000+08:00,DTSZ03,2687,2017-05-30T17:00:00.000+08:00,DTSZ03,3353,2017-05-30T18:00:00.000+08:00,DTSZ03,4394,2017-05-30T19:00:00.000+08:00,DTSZ03,3194,2017-05-30T20:00:00.000+08:00,DTSZ03,1949,2017-05-30T21:00:00.000+08:00,DTSZ03,1276,2017-05-30T22:00:00.000+08:00,DTSZ03,509
1,2017-05-30T00:00:00.000+08:00,MESZ01,1508,2017-05-30T01:00:00.000+08:00,MESZ01,277,2017-05-30T02:00:00.000+08:00,MESZ01,153,2017-05-30T03:00:00.000+08:00,MESZ01,140,2017-05-30T04:00:00.000+08:00,MESZ01,111,2017-05-30T05:00:00.000+08:00,MESZ01,181,2017-05-30T06:00:00.000+08:00,MESZ01,275,2017-05-30T07:00:00.000+08:00,MESZ01,417,2017-05-30T08:00:00.000+08:00,MESZ01,446,2017-05-30T09:00:00.000+08:00,MESZ01,543,2017-05-30T10:00:00.000+08:00,MESZ01,521,2017-05-30T11:00:00.000+08:00,MESZ01,575,2017-05-30T12:00:00.000+08:00,MESZ01,479,2017-05-30T13:00:00.000+08:00,MESZ01,570,2017-05-30T14:00:00.000+08:00,MESZ01,518,2017-05-30T15:00:00.000+08:00,MESZ01,602,2017-05-30T16:00:00.000+08:00,MESZ01,625,2017-05-30T17:00:00.000+08:00,MESZ01,606,2017-05-30T18:00:00.000+08:00,MESZ01,693,2017-05-30T19:00:00.000+08:00,MESZ01,749,2017-05-30T20:00:00.000+08:00,MESZ01,608,2017-05-30T21:00:00.000+08:00,MESZ01,432,2017-05-30T22:00:00.000+08:00,MESZ01,262
1,2017-05-30T00:00:00.000+08:00,MPSZ05,40,2017-05-30T03:00:00.000+08:00,MPSZ05,40,2017-05-30T05:00:00.000+08:00,MPSZ05,40,2017-05-30T06:00:00.000+08:00,MPSZ05,40,2017-05-30T07:00:00.000+08:00,MPSZ05,40,2017-05-30T09:00:00.000+08:00,MPSZ05,40,2017-05-30T10:00:00.000+08:00,MPSZ05,40,2017-05-30T11:00:00.000+08:00,MPSZ05,40,2017-05-30T12:00:00.000+08:00,MPSZ05,40,2017-05-30T14:00:00.000+08:00,MPSZ05,40,2017-05-30T15:00:00.000+08:00,MPSZ05,40,2017-05-30T16:00:00.000+08:00,MPSZ05,40,2017-05-30T19:00:00.000+08:00,MPSZ05,40,2017-05-30T20:00:00.000+08:00,MPSZ05,40,2017-05-30T21:00:00.000+08:00,MPSZ05,40,2017-05-30T22:00:00.000+08:00,MPSZ05,40,,,,,,,,,,,,,,,,,,,,,
1,2017-05-30T00:00:00.000+08:00,MSSZ01,221,2017-05-30T01:00:00.000+08:00,MSSZ01,108,2017-05-30T02:00:00.000+08:00,MSSZ01,59,2017-05-30T03:00:00.000+08:00,MSSZ01,40,2017-05-30T04:00:00.000+08:00,MSSZ01,40,2017-05-30T05:00:00.000+08:00,MSSZ01,43,2017-05-30T06:00:00.000+08:00,MSSZ01,101,2017-05-30T07:00:00.000+08:00,MSSZ01,273,2017-05-30T08:00:00.000+08:00,MSSZ01,365,2017-05-30T09:00:00.000+08:00,MSSZ01,397,2017-05-30T10:00:00.000+08:00,MSSZ01,339,2017-05-30T11:00:00.000+08:00,MSSZ01,385,2017-05-30T12:00:00.000+08:00,MSSZ01,423,2017-05-30T13:00:00.000+08:00,MSSZ01,437,2017-05-30T14:00:00.000+08:00,MSSZ01,441,2017-05-30T15:00:00.000+08:00,MSSZ01,544,2017-05-30T16:00:00.000+08:00,MSSZ01,486,2017-05-30T17:00:00.000+08:00,MSSZ01,536,2017-05-30T18:00:00.000+08:00,MSSZ01,549,2017-05-30T19:00:00.000+08:00,MSSZ01,459,2017-05-30T20:00:00.000+08:00,MSSZ01,306,2017-05-30T21:00:00.000+08:00,MSSZ01,207,2017-05-30T22:00:00.000+08:00,MSSZ01,99
1,2017-05-30T00:00:00.000+08:00,MPSZ03,20354,2017-05-30T01:00:00.000+08:00,MPSZ03,3065,2017-05-30T02:00:00.000+08:00,MPSZ03,805,2017-05-30T03:00:00.000+08:00,MPSZ03,672,2017-05-30T04:00:00.000+08:00,MPSZ03,608,2017-05-30T05:00:00.000+08:00,MPSZ03,1003,2017-05-30T06:00:00.000+08:00,MPSZ03,1615,2017-05-30T07:00:00.000+08:00,MPSZ03,3367,2017-05-30T08:00:00.000+08:00,MPSZ03,4123,2017-05-30T09:00:00.000+08:00,MPSZ03,4159,2017-05-30T10:00:00.000+08:00,MPSZ03,3881,2017-05-30T11:00:00.000+08:00,MPSZ03,4093,2017-05-30T12:00:00.000+08:00,MPSZ03,4069,2017-05-30T13:00:00.000+08:00,MPSZ03,3949,2017-05-30T14:00:00.000+08:00,MPSZ03,3833,2017-05-30T15:00:00.000+08:00,MPSZ03,3742,2017-05-30T16:00:00.000+08:00,MPSZ03,4005,2017-05-30T17:00:00.000+08:00,MPSZ03,4309,2017-05-30T18:00:00.000+08:00,MPSZ03,5771,2017-05-30T19:00:00.000+08:00,MPSZ03,5928,2017-05-30T20:00:00.000+08:00,MPSZ03,4724,2017-05-30T21:00:00.000+08:00,MPSZ03,3881,2017-05-30T22:00:00.000+08:00,MPSZ03,1985
1,2017-05-30T00:00:00.000+08:00,BMSZ01,5814,2017-05-30T01:00:00.000+08:00,BMSZ01,972,2017-05-30T02:00:00.000+08:00,BMSZ01,266,2017-05-30T03:00:00.000+08:00,BMSZ01,246,2017-05-30T04:00:00.000+08:00,BMSZ01,254,2017-05-30T05:00:00.000+08:00,BMSZ01,329,2017-05-30T06:00:00.000+08:00,BMSZ01,1021,2017-05-30T07:00:00.000+08:00,BMSZ01,2755,2017-05-30T08:00:00.000+08:00,BMSZ01,4973,2017-05-30T09:00:00.000+08:00,BMSZ01,5048,2017-05-30T10:00:00.000+08:00,BMSZ01,3865,2017-05-30T11:00:00.000+08:00,BMSZ01,4076,2017-05-30T12:00:00.000+08:00,BMSZ01,5643,2017-05-30T13:00:00.000+08:00,BMSZ01,4335,2017-05-30T14:00:00.000+08:00,BMSZ01,3717,2017-05-30T15:00:00.000+08:00,BMSZ01,3303,2017-05-30T16:00:00.000+08:00,BMSZ01,3595,2017-05-30T17:00:00.000+08:00,BMSZ01,4208,2017-05-30T18:00:00.000+08:00,BMSZ01,5939,2017-05-30T19:00:00.000+08:00,BMSZ01,4614,2017-05-30T20:00:00.000+08:00,BMSZ01,3255,2017-05-30T21:00:00.000+08:00,BMSZ01,1955,2017-05-30T22:00:00.000+08:00,BMSZ01,886
1,2017-05-30T00:00:00.000+08:00,BSSZ02,10909,2017-05-30T01:00:00.000+08:00,BSSZ02,1874,2017-05-30T02:00:00.000+08:00,BSSZ02,419,2017-05-30T03:00:00.000+08:00,BSSZ02,308,2017-05-30T04:00:00.000+08:00,BSSZ02,281,2017-05-30T05:00:00.000+08:00,BSSZ02,622,2017-05-30T06:00:00.000+08:00,BSSZ02,1056,2017-05-30T07:00:00.000+08:00,BSSZ02,2148,2017-05-30T08:00:00.000+08:00,BSSZ02,3198,2017-05-30T09:00:00.000+08:00,BSSZ02,2901,2017-05-30T10:00:00.000+08:00,BSSZ02,2255,2017-05-30T11:00:00.000+08:00,BSSZ02,1939,2017-05-30T12:00:00.000+08:00,BSSZ02,2101,2017-05-30T13:00:00.000+08:00,BSSZ02,2283,2017-05-30T14:00:00.000+08:00,BSSZ02,2026,2017-05-30T15:00:00.000+08:00,BSSZ02,1912,2017-05-30T16:00:00.000+08:00,BSSZ02,2259,2017-05-30T17:00:00.000+08:00,BSSZ02,2759,2017-05-30T18:00:00.000+08:00,BSSZ02,4093,2017-05-30T19:00:00.000+08:00,BSSZ02,3532,2017-05-30T20:00:00.000+08:00,BSSZ02,2574,2017-05-30T21:00:00.000+08:00,BSSZ02,2249,2017-05-30T22:00:00.000+08:00,BSSZ02,1202
1,2017-05-30T00:00:00.000+08:00,PGSZ03,18191,2017-05-30T01:00:00.000+08:00,PGSZ03,2075,2017-05-30T02:00:00.000+08:00,PGSZ03,317,2017-05-30T03:00:00.000+08:00,PGSZ03,262,2017-05-30T04:00:00.000+08:00,PGSZ03,243,2017-05-30T05:00:00.000+08:00,PGSZ03,536,2017-05-30T06:00:00.000+08:00,PGSZ03,1011,2017-05-30T07:00:00.000+08:00,PGSZ03,1855,2017-05-30T08:00:00.000+08:00,PGSZ03,2029,2017-05-30T09:00:00.000+08:00,PGSZ03,1796,2017-05-30T10:00:00.000+08:00,PGSZ03,1724,2017-05-30T11:00:00.000+08:00,PGSZ03,2002,2017-05-30T12:00:00.000+08:00,PGSZ03,2144,2017-05-30T13:00:00.000+08:00,PGSZ03,2336,2017-05-30T14:00:00.000+08:00,PGSZ03,2267,2017-05-30T15:00:00.000+08:00,PGSZ03,2317,2017-05-30T16:00:00.000+08:00,PGSZ03,2755,2017-05-30T17:00:00.000+08:00,PGSZ03,3676,2017-05-30T18:00:00.000+08:00,PGSZ03,6310,2017-05-30T19:00:00.000+08:00,PGSZ03,5283,2017-05-30T20:00:00.000+08:00,PGSZ03,4321,2017-05-30T21:00:00.000+08:00,PGSZ03,3028,2017-05-30T22:00:00.000+08:00,PGSZ03,1430
